x,y,latitude,longitude
451750,195200 , '34.37235S', '18.47480E'
451950,195200 , '34.37236S', '18.47698E'
452150,195200 , '34.37237S', '18.47915E'
452350,195200 , '34.37238S', '18.48133E'
452550,195200 , '34.37239S', '18.48350E'
452750,195200 , '34.37240S', '18.48568E'
452950,195200 , '34.37240S', '18.48785E'
453150,195200 , '34.37241S', '18.49002E'
453350,195200 , '34.37242S', '18.49220E'
453550,195200 , '34.37243S', '18.49437E'
453750,195200 , '34.37244S', '18.49655E'
453950,195200 , '34.37245S', '18.49872E'
454150,195200 , '34.37246S', '18.50090E'
454350,195200 , '34.37247S', '18.50307E'
454550,195200 , '34.37248S', '18.50524E'
454750,195200 , '34.37248S', '18.50742E'
454950,195200 , '34.37249S', '18.50959E'
455150,195200 , '34.37250S', '18.51177E'
455350,195200 , '34.37251S', '18.51394E'
455550,195200 , '34.37252S', '18.51612E'
455750,195200 , '34.37253S', '18.51829E'
455950,195200 , '34.37254S', '18.52046E'
456150,195200 , '34.37254S', '18.52264E'
456350,195200 , '34.37255S', '18.52481E'
456550,195200 , '34.37256S', '18.52699E'
456750,195200 , '34.37257S', '18.52916E'
456950,195200 , '34.37258S', '18.53134E'
457150,195200 , '34.37259S', '18.53351E'
457350,195200 , '34.37260S', '18.53568E'
457550,195200 , '34.37260S', '18.53786E'
457750,195200 , '34.37261S', '18.54003E'
457950,195200 , '34.37262S', '18.54221E'
458150,195200 , '34.37263S', '18.54438E'
458350,195200 , '34.37264S', '18.54656E'
458550,195200 , '34.37264S', '18.54873E'
458750,195200 , '34.37265S', '18.55091E'
458950,195200 , '34.37266S', '18.55308E'
459150,195200 , '34.37267S', '18.55525E'
459350,195200 , '34.37268S', '18.55743E'
459550,195200 , '34.37268S', '18.55960E'
459750,195200 , '34.37269S', '18.56178E'
459950,195200 , '34.37270S', '18.56395E'
460150,195200 , '34.37271S', '18.56613E'
460350,195200 , '34.37271S', '18.56830E'
460550,195200 , '34.37272S', '18.57047E'
460750,195200 , '34.37273S', '18.57265E'
460950,195200 , '34.37274S', '18.57482E'
461150,195200 , '34.37274S', '18.57700E'
461350,195200 , '34.37275S', '18.57917E'
461550,195200 , '34.37276S', '18.58135E'
461750,195200 , '34.37277S', '18.58352E'
461950,195200 , '34.37277S', '18.58569E'
462150,195200 , '34.37278S', '18.58787E'
462350,195200 , '34.37279S', '18.59004E'
462550,195200 , '34.37280S', '18.59222E'
462750,195200 , '34.37280S', '18.59439E'
462950,195200 , '34.37281S', '18.59657E'
463150,195200 , '34.37282S', '18.59874E'
463350,195200 , '34.37283S', '18.60091E'
463550,195200 , '34.37283S', '18.60309E'
463750,195200 , '34.37284S', '18.60526E'
463950,195200 , '34.37285S', '18.60744E'
464150,195200 , '34.37285S', '18.60961E'
464350,195200 , '34.37286S', '18.61179E'
464550,195200 , '34.37287S', '18.61396E'
464750,195200 , '34.37287S', '18.61614E'
464950,195200 , '34.37288S', '18.61831E'
465150,195200 , '34.37289S', '18.62048E'
465350,195200 , '34.37289S', '18.62266E'
465550,195200 , '34.37290S', '18.62483E'
465750,195200 , '34.37291S', '18.62701E'
465950,195200 , '34.37291S', '18.62918E'
466150,195200 , '34.37292S', '18.63136E'
466350,195200 , '34.37293S', '18.63353E'
466550,195200 , '34.37293S', '18.63570E'
466750,195200 , '34.37294S', '18.63788E'
466950,195200 , '34.37295S', '18.64005E'
467150,195200 , '34.37295S', '18.64223E'
467350,195200 , '34.37296S', '18.64440E'
467550,195200 , '34.37297S', '18.64658E'
467750,195200 , '34.37297S', '18.64875E'
467950,195200 , '34.37298S', '18.65092E'
468150,195200 , '34.37298S', '18.65310E'
468350,195200 , '34.37299S', '18.65527E'
468550,195200 , '34.37300S', '18.65745E'
468750,195200 , '34.37300S', '18.65962E'
468950,195200 , '34.37301S', '18.66180E'
469150,195200 , '34.37301S', '18.66397E'
469350,195200 , '34.37302S', '18.66615E'
469550,195200 , '34.37303S', '18.66832E'
469750,195200 , '34.37303S', '18.67049E'
469950,195200 , '34.37304S', '18.67267E'
470150,195200 , '34.37304S', '18.67484E'
470350,195200 , '34.37305S', '18.67702E'
470550,195200 , '34.37306S', '18.67919E'
470750,195200 , '34.37306S', '18.68137E'
470950,195200 , '34.37307S', '18.68354E'
471150,195200 , '34.37307S', '18.68571E'
471350,195200 , '34.37308S', '18.68789E'
471550,195200 , '34.37308S', '18.69006E'
471750,195200 , '34.37309S', '18.69224E'
471950,195200 , '34.37309S', '18.69441E'
472150,195200 , '34.37310S', '18.69659E'
472350,195200 , '34.37311S', '18.69876E'
472550,195200 , '34.37311S', '18.70094E'
472750,195200 , '34.37312S', '18.70311E'
472950,195200 , '34.37312S', '18.70528E'
473150,195200 , '34.37313S', '18.70746E'
473350,195200 , '34.37313S', '18.70963E'
473550,195200 , '34.37314S', '18.71181E'
473750,195200 , '34.37314S', '18.71398E'
473950,195200 , '34.37315S', '18.71616E'
474150,195200 , '34.37315S', '18.71833E'
474350,195200 , '34.37316S', '18.72050E'
474550,195200 , '34.37316S', '18.72268E'
474750,195200 , '34.37317S', '18.72485E'
474950,195200 , '34.37317S', '18.72703E'
475150,195200 , '34.37318S', '18.72920E'
475350,195200 , '34.37318S', '18.73138E'
475550,195200 , '34.37319S', '18.73355E'
475750,195200 , '34.37319S', '18.73573E'
475950,195200 , '34.37320S', '18.73790E'
476150,195200 , '34.37320S', '18.74007E'
476350,195200 , '34.37320S', '18.74225E'
476550,195200 , '34.37321S', '18.74442E'
476750,195200 , '34.37321S', '18.74660E'
476950,195200 , '34.37322S', '18.74877E'
477150,195200 , '34.37322S', '18.75095E'
477350,195200 , '34.37323S', '18.75312E'
477550,195200 , '34.37323S', '18.75529E'
477750,195200 , '34.37324S', '18.75747E'
477950,195200 , '34.37324S', '18.75964E'
478150,195200 , '34.37324S', '18.76182E'
478350,195200 , '34.37325S', '18.76399E'
478550,195200 , '34.37325S', '18.76617E'
478750,195200 , '34.37326S', '18.76834E'
478950,195200 , '34.37326S', '18.77052E'
479150,195200 , '34.37326S', '18.77269E'
479350,195200 , '34.37327S', '18.77486E'
479550,195200 , '34.37327S', '18.77704E'
479750,195200 , '34.37328S', '18.77921E'
479950,195200 , '34.37328S', '18.78139E'
480150,195200 , '34.37328S', '18.78356E'
480350,195200 , '34.37329S', '18.78574E'
480550,195200 , '34.37329S', '18.78791E'
480750,195200 , '34.37330S', '18.79008E'
480950,195200 , '34.37330S', '18.79226E'
481150,195200 , '34.37330S', '18.79443E'
481350,195200 , '34.37331S', '18.79661E'
481550,195200 , '34.37331S', '18.79878E'
481750,195200 , '34.37331S', '18.80096E'
481950,195200 , '34.37332S', '18.80313E'
482150,195200 , '34.37332S', '18.80531E'
482350,195200 , '34.37332S', '18.80748E'
482550,195200 , '34.37333S', '18.80965E'
482750,195200 , '34.37333S', '18.81183E'
482950,195200 , '34.37333S', '18.81400E'
483150,195200 , '34.37334S', '18.81618E'
483350,195200 , '34.37334S', '18.81835E'
483550,195200 , '34.37334S', '18.82053E'
483750,195200 , '34.37335S', '18.82270E'
483950,195200 , '34.37335S', '18.82488E'
484150,195200 , '34.37335S', '18.82705E'
484350,195200 , '34.37336S', '18.82922E'
484550,195200 , '34.37336S', '18.83140E'
484750,195200 , '34.37336S', '18.83357E'
484950,195200 , '34.37337S', '18.83575E'
485150,195200 , '34.37337S', '18.83792E'
485350,195200 , '34.37337S', '18.84010E'
485550,195200 , '34.37337S', '18.84227E'
485750,195200 , '34.37338S', '18.84444E'
485950,195200 , '34.37338S', '18.84662E'
486150,195200 , '34.37338S', '18.84879E'
486350,195200 , '34.37339S', '18.85097E'
486550,195200 , '34.37339S', '18.85314E'
486750,195200 , '34.37339S', '18.85532E'
486950,195200 , '34.37339S', '18.85749E'
487150,195200 , '34.37340S', '18.85967E'
487350,195200 , '34.37340S', '18.86184E'
487550,195200 , '34.37340S', '18.86401E'
487750,195200 , '34.37340S', '18.86619E'
487950,195200 , '34.37340S', '18.86836E'
488150,195200 , '34.37341S', '18.87054E'
488350,195200 , '34.37341S', '18.87271E'
488550,195200 , '34.37341S', '18.87489E'
488750,195200 , '34.37341S', '18.87706E'
488950,195200 , '34.37342S', '18.87924E'
489150,195200 , '34.37342S', '18.88141E'
489350,195200 , '34.37342S', '18.88358E'
489550,195200 , '34.37342S', '18.88576E'
489750,195200 , '34.37342S', '18.88793E'
489950,195200 , '34.37343S', '18.89011E'
446150,195400 , '34.37027S', '18.41394E'
446350,195400 , '34.37028S', '18.41611E'
446550,195400 , '34.37029S', '18.41829E'
446750,195400 , '34.37030S', '18.42046E'
446950,195400 , '34.37031S', '18.42263E'
447150,195400 , '34.37032S', '18.42481E'
447350,195400 , '34.37033S', '18.42698E'
447550,195400 , '34.37034S', '18.42916E'
447750,195400 , '34.37035S', '18.43133E'
447950,195400 , '34.37036S', '18.43351E'
448150,195400 , '34.37037S', '18.43568E'
448350,195400 , '34.37038S', '18.43785E'
448550,195400 , '34.37039S', '18.44003E'
448750,195400 , '34.37040S', '18.44220E'
448950,195400 , '34.37041S', '18.44438E'
449150,195400 , '34.37042S', '18.44655E'
449350,195400 , '34.37043S', '18.44872E'
449550,195400 , '34.37044S', '18.45090E'
449750,195400 , '34.37045S', '18.45307E'
449950,195400 , '34.37046S', '18.45525E'
450150,195400 , '34.37047S', '18.45742E'
450350,195400 , '34.37048S', '18.45960E'
450550,195400 , '34.37049S', '18.46177E'
450750,195400 , '34.37050S', '18.46394E'
450950,195400 , '34.37051S', '18.46612E'
451150,195400 , '34.37052S', '18.46829E'
451350,195400 , '34.37053S', '18.47047E'
451550,195400 , '34.37054S', '18.47264E'
451750,195400 , '34.37055S', '18.47482E'
451950,195400 , '34.37056S', '18.47699E'
452150,195400 , '34.37056S', '18.47916E'
452350,195400 , '34.37057S', '18.48134E'
452550,195400 , '34.37058S', '18.48351E'
452750,195400 , '34.37059S', '18.48569E'
452950,195400 , '34.37060S', '18.48786E'
453150,195400 , '34.37061S', '18.49004E'
453350,195400 , '34.37062S', '18.49221E'
453550,195400 , '34.37063S', '18.49438E'
453750,195400 , '34.37064S', '18.49656E'
453950,195400 , '34.37065S', '18.49873E'
454150,195400 , '34.37066S', '18.50091E'
454350,195400 , '34.37066S', '18.50308E'
454550,195400 , '34.37067S', '18.50526E'
454750,195400 , '34.37068S', '18.50743E'
454950,195400 , '34.37069S', '18.50960E'
455150,195400 , '34.37070S', '18.51178E'
455350,195400 , '34.37071S', '18.51395E'
455550,195400 , '34.37072S', '18.51613E'
455750,195400 , '34.37072S', '18.51830E'
455950,195400 , '34.37073S', '18.52047E'
456150,195400 , '34.37074S', '18.52265E'
456350,195400 , '34.37075S', '18.52482E'
456550,195400 , '34.37076S', '18.52700E'
456750,195400 , '34.37077S', '18.52917E'
456950,195400 , '34.37078S', '18.53135E'
457150,195400 , '34.37078S', '18.53352E'
457350,195400 , '34.37079S', '18.53569E'
457550,195400 , '34.37080S', '18.53787E'
457750,195400 , '34.37081S', '18.54004E'
457950,195400 , '34.37082S', '18.54222E'
458150,195400 , '34.37082S', '18.54439E'
458350,195400 , '34.37083S', '18.54657E'
458550,195400 , '34.37084S', '18.54874E'
458750,195400 , '34.37085S', '18.55091E'
458950,195400 , '34.37086S', '18.55309E'
459150,195400 , '34.37086S', '18.55526E'
459350,195400 , '34.37087S', '18.55744E'
459550,195400 , '34.37088S', '18.55961E'
459750,195400 , '34.37089S', '18.56179E'
459950,195400 , '34.37090S', '18.56396E'
460150,195400 , '34.37090S', '18.56613E'
460350,195400 , '34.37091S', '18.56831E'
460550,195400 , '34.37092S', '18.57048E'
460750,195400 , '34.37093S', '18.57266E'
460950,195400 , '34.37093S', '18.57483E'
461150,195400 , '34.37094S', '18.57701E'
461350,195400 , '34.37095S', '18.57918E'
461550,195400 , '34.37096S', '18.58135E'
461750,195400 , '34.37096S', '18.58353E'
461950,195400 , '34.37097S', '18.58570E'
462150,195400 , '34.37098S', '18.58788E'
462350,195400 , '34.37099S', '18.59005E'
462550,195400 , '34.37099S', '18.59223E'
462750,195400 , '34.37100S', '18.59440E'
462950,195400 , '34.37101S', '18.59657E'
463150,195400 , '34.37102S', '18.59875E'
463350,195400 , '34.37102S', '18.60092E'
463550,195400 , '34.37103S', '18.60310E'
463750,195400 , '34.37104S', '18.60527E'
463950,195400 , '34.37104S', '18.60745E'
464150,195400 , '34.37105S', '18.60962E'
464350,195400 , '34.37106S', '18.61179E'
464550,195400 , '34.37106S', '18.61397E'
464750,195400 , '34.37107S', '18.61614E'
464950,195400 , '34.37108S', '18.61832E'
465150,195400 , '34.37108S', '18.62049E'
465350,195400 , '34.37109S', '18.62267E'
465550,195400 , '34.37110S', '18.62484E'
465750,195400 , '34.37110S', '18.62701E'
465950,195400 , '34.37111S', '18.62919E'
466150,195400 , '34.37112S', '18.63136E'
466350,195400 , '34.37112S', '18.63354E'
466550,195400 , '34.37113S', '18.63571E'
466750,195400 , '34.37114S', '18.63789E'
466950,195400 , '34.37114S', '18.64006E'
467150,195400 , '34.37115S', '18.64223E'
467350,195400 , '34.37116S', '18.64441E'
467550,195400 , '34.37116S', '18.64658E'
467750,195400 , '34.37117S', '18.64876E'
467950,195400 , '34.37118S', '18.65093E'
468150,195400 , '34.37118S', '18.65311E'
468350,195400 , '34.37119S', '18.65528E'
468550,195400 , '34.37119S', '18.65746E'
468750,195400 , '34.37120S', '18.65963E'
468950,195400 , '34.37121S', '18.66180E'
469150,195400 , '34.37121S', '18.66398E'
469350,195400 , '34.37122S', '18.66615E'
469550,195400 , '34.37122S', '18.66833E'
469750,195400 , '34.37123S', '18.67050E'
469950,195400 , '34.37124S', '18.67268E'
470150,195400 , '34.37124S', '18.67485E'
470350,195400 , '34.37125S', '18.67702E'
470550,195400 , '34.37125S', '18.67920E'
470750,195400 , '34.37126S', '18.68137E'
470950,195400 , '34.37126S', '18.68355E'
471150,195400 , '34.37127S', '18.68572E'
471350,195400 , '34.37127S', '18.68790E'
471550,195400 , '34.37128S', '18.69007E'
471750,195400 , '34.37129S', '18.69224E'
471950,195400 , '34.37129S', '18.69442E'
472150,195400 , '34.37130S', '18.69659E'
472350,195400 , '34.37130S', '18.69877E'
472550,195400 , '34.37131S', '18.70094E'
472750,195400 , '34.37131S', '18.70312E'
472950,195400 , '34.37132S', '18.70529E'
473150,195400 , '34.37132S', '18.70746E'
473350,195400 , '34.37133S', '18.70964E'
473550,195400 , '34.37133S', '18.71181E'
473750,195400 , '34.37134S', '18.71399E'
473950,195400 , '34.37134S', '18.71616E'
474150,195400 , '34.37135S', '18.71834E'
474350,195400 , '34.37135S', '18.72051E'
474550,195400 , '34.37136S', '18.72268E'
474750,195400 , '34.37136S', '18.72486E'
474950,195400 , '34.37137S', '18.72703E'
475150,195400 , '34.37137S', '18.72921E'
475350,195400 , '34.37138S', '18.73138E'
475550,195400 , '34.37138S', '18.73356E'
475750,195400 , '34.37139S', '18.73573E'
475950,195400 , '34.37139S', '18.73791E'
476150,195400 , '34.37140S', '18.74008E'
476350,195400 , '34.37140S', '18.74225E'
476550,195400 , '34.37141S', '18.74443E'
476750,195400 , '34.37141S', '18.74660E'
476950,195400 , '34.37142S', '18.74878E'
477150,195400 , '34.37142S', '18.75095E'
477350,195400 , '34.37142S', '18.75313E'
477550,195400 , '34.37143S', '18.75530E'
477750,195400 , '34.37143S', '18.75747E'
477950,195400 , '34.37144S', '18.75965E'
478150,195400 , '34.37144S', '18.76182E'
478350,195400 , '34.37145S', '18.76400E'
478550,195400 , '34.37145S', '18.76617E'
478750,195400 , '34.37145S', '18.76835E'
478950,195400 , '34.37146S', '18.77052E'
479150,195400 , '34.37146S', '18.77269E'
479350,195400 , '34.37147S', '18.77487E'
479550,195400 , '34.37147S', '18.77704E'
479750,195400 , '34.37147S', '18.77922E'
479950,195400 , '34.37148S', '18.78139E'
480150,195400 , '34.37148S', '18.78357E'
480350,195400 , '34.37149S', '18.78574E'
480550,195400 , '34.37149S', '18.78791E'
480750,195400 , '34.37149S', '18.79009E'
480950,195400 , '34.37150S', '18.79226E'
481150,195400 , '34.37150S', '18.79444E'
481350,195400 , '34.37150S', '18.79661E'
481550,195400 , '34.37151S', '18.79879E'
481750,195400 , '34.37151S', '18.80096E'
481950,195400 , '34.37151S', '18.80314E'
482150,195400 , '34.37152S', '18.80531E'
482350,195400 , '34.37152S', '18.80748E'
482550,195400 , '34.37152S', '18.80966E'
482750,195400 , '34.37153S', '18.81183E'
482950,195400 , '34.37153S', '18.81401E'
483150,195400 , '34.37153S', '18.81618E'
483350,195400 , '34.37154S', '18.81836E'
483550,195400 , '34.37154S', '18.82053E'
483750,195400 , '34.37154S', '18.82270E'
483950,195400 , '34.37155S', '18.82488E'
484150,195400 , '34.37155S', '18.82705E'
484350,195400 , '34.37155S', '18.82923E'
484550,195400 , '34.37156S', '18.83140E'
484750,195400 , '34.37156S', '18.83358E'
484950,195400 , '34.37156S', '18.83575E'
485150,195400 , '34.37157S', '18.83792E'
485350,195400 , '34.37157S', '18.84010E'
485550,195400 , '34.37157S', '18.84227E'
485750,195400 , '34.37157S', '18.84445E'
485950,195400 , '34.37158S', '18.84662E'
486150,195400 , '34.37158S', '18.84880E'
486350,195400 , '34.37158S', '18.85097E'
486550,195400 , '34.37158S', '18.85315E'
486750,195400 , '34.37159S', '18.85532E'
486950,195400 , '34.37159S', '18.85749E'
487150,195400 , '34.37159S', '18.85967E'
487350,195400 , '34.37159S', '18.86184E'
487550,195400 , '34.37160S', '18.86402E'
487750,195400 , '34.37160S', '18.86619E'
487950,195400 , '34.37160S', '18.86837E'
488150,195400 , '34.37160S', '18.87054E'
488350,195400 , '34.37161S', '18.87271E'
488550,195400 , '34.37161S', '18.87489E'
488750,195400 , '34.37161S', '18.87706E'
488950,195400 , '34.37161S', '18.87924E'
489150,195400 , '34.37162S', '18.88141E'
489350,195400 , '34.37162S', '18.88359E'
489550,195400 , '34.37162S', '18.88576E'
489750,195400 , '34.37162S', '18.88794E'
489950,195400 , '34.37162S', '18.89011E'
446150,195600 , '34.36847S', '18.41395E'
446350,195600 , '34.36848S', '18.41612E'
446550,195600 , '34.36849S', '18.41830E'
446750,195600 , '34.36850S', '18.42047E'
446950,195600 , '34.36851S', '18.42265E'
447150,195600 , '34.36852S', '18.42482E'
447350,195600 , '34.36853S', '18.42699E'
447550,195600 , '34.36854S', '18.42917E'
447750,195600 , '34.36855S', '18.43134E'
447950,195600 , '34.36856S', '18.43352E'
448150,195600 , '34.36857S', '18.43569E'
448350,195600 , '34.36858S', '18.43787E'
448550,195600 , '34.36859S', '18.44004E'
448750,195600 , '34.36860S', '18.44221E'
448950,195600 , '34.36861S', '18.44439E'
449150,195600 , '34.36862S', '18.44656E'
449350,195600 , '34.36863S', '18.44874E'
449550,195600 , '34.36864S', '18.45091E'
449750,195600 , '34.36865S', '18.45308E'
449950,195600 , '34.36866S', '18.45526E'
450150,195600 , '34.36867S', '18.45743E'
450350,195600 , '34.36868S', '18.45961E'
450550,195600 , '34.36869S', '18.46178E'
450750,195600 , '34.36870S', '18.46396E'
450950,195600 , '34.36871S', '18.46613E'
